Region,"C05-Age as of Last Birthday","C07-Highest Grade Completed","C09-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C15-Major Industry Group","C25-Looked for Work or Tried to Establish Business during the past week","C26-Reason for not Looking for Work","C27-Available for Work"
06,24,24011,1," ",4527,01," ","  "," "
06,17,24012,1," ",4527,01," ","  "," "
06,15,10015,2,2,"    ","  ",2,01,1
06,13,10018,2,2,"    ","  "," ","  "," "
06,71,10012,2,2,"    ","  ",2,61," "
06,81,10012,2,2,"    ","  ",2,61," "
06,51,10015,1," ",4527,01," ","  "," "
06,30,24012,1," ",4527,01," ","  "," "
06,29,24011,1," ",4527,01," ","  "," "
06,72,10015,1," ",4527,01," ","  "," "
06,75,10014,1," ",4527,01," ","  "," "
06,19,34013,2,2,"    ","  ",2,02,1
06,16,24013,2,2,"    ","  ",2,08," "
06,14,24011,2,2,"    ","  "," ","  "," "
06,62,60001,1," ",4527,01," ","  "," "
06,30,61013,2,2,"    ","  ",2,07," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,02,"     "," "," ","    ","  "," ","  "," "
06,15,24013,2,2,"    ","  ",2,08," "
06,61,10015,1," ",4527,01," ","  "," "
06,33,24011,1," ",4527,01," ","  "," "
06,32,10014,2,2,"    ","  ",2,07," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,08,10012,2,2,"    ","  "," ","  "," "
06,07,00000,2,2,"    ","  "," ","  "," "
06,45,10014,1," ",4527,01," ","  "," "
06,46,24012,1," ",4527,84," ","  "," "
06,25,24015,1," ",4527,01," ","  "," "
06,23,24013,1," ",4527,01," ","  "," "
06,22,24015,1," ",4527,01," ","  "," "
06,19,24015,1," ",4527,01," ","  "," "
06,17,24015,2,2,"    ","  ",2,08," "
06,15,24011,2,2,"    ","  ",2,08," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,10,10013,2,2,"    ","  "," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,37,10011,1," ",4527,01," ","  "," "
06,41,10013,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,02,"     "," "," ","    ","  "," ","  "," "
06,19,24015,1," ",4527,01," ","  "," "
06,49,10013,1," ",4527,01," ","  "," "
06,46,10018,1," ",4527,01," ","  "," "
06,20,34013,1," ",4527,01," ","  "," "
06,18,24015,1," ",4527,01," ","  "," "
06,17,24013,1," ",4527,01," ","  "," "
06,14,10018,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,65,10015,1," ",4527,01," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,48,10013,1," ",4527,01," ","  "," "
06,45,24011,2,2,"    ","  ",2,07," "
06,26,24015,1," ",4501,96," ","  "," "
06,20,24012,1," ",4501,96," ","  "," "
06,17,24011,1," ",4527,01," ","  "," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,12,10018,2,2,"    ","  "," ","  "," "
06,09,10014,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,05,00000,2,2,"    ","  "," ","  "," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,60,10015,1," ",4527,01," ","  "," "
06,64,10014,1," ",4527,01," ","  "," "
06,22,24012,2,2,"    ","  ",2,07," "
06,22,24012,1," ",4527,01," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,83,00000,2,2,"    ","  ",2,61," "
06,67,00000,1," ",4527,01," ","  "," "
06,27,10012,1," ",4527,01," ","  "," "
06,25,00000,1," ",4527,01," ","  "," "
06,50,10014,1," ",4527,01," ","  "," "
06,46,10018,1," ",4527,01," ","  "," "
06,25,60003,2,2,"    ","  ",2,08," "
06,23,60003,2,2,"    ","  ",2,02,1
06,20,60002,2,2,"    ","  ",2,08," "
06,15,10015,2,2,"    ","  ",2,08," "
06,12,24011,2,2,"    ","  "," ","  "," "
06,11,10014,2,2,"    ","  "," ","  "," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,05,00000,2,2,"    ","  "," ","  "," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,63,10011,1," ",4529,01," ","  "," "
06,61,10013,1," ",4529,47," ","  "," "
06,57,10014,1," ",4529,01," ","  "," "
06,58,24015,1," ",4529,84," ","  "," "
06,33,24015," "," ","    ","  "," ","  "," "
06,30,24015,1," ",2217,47," ","  "," "
06,22,24013,2,2,"    ","  ",2,08," "
06,17,24013,2,2,"    ","  ",2,08," "
06,11,10014,2,2,"    ","  "," ","  "," "
06,48,10018,1," ",4529,01," ","  "," "
06,58,10018,1," ",4529,01," ","  "," "
06,15,24013,2,2,"    ","  ",2,07," "
06,28,10013,1," ",4529,01," ","  "," "
06,42,10018,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,79,00000,2,2,"    ","  ",2,61," "
06,60,10018,2,2,"    ","  ",2,63," "
06,59,10018,1," ",4529,01," ","  "," "
06,36,00000,1," ",4529,47," ","  "," "
06,42,10018,1," ",4529,01," ","  "," "
06,68,10013,2,2,"    ","  ",2,61," "
06,30,10018,1," ",4529,01," ","  "," "
06,25,10018,2,2,"    ","  ",2,07," "
06,09,10012,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,29,10018,1," ",4529,01," ","  "," "
06,47,10015,1," ",4529,01," ","  "," "
06,45,10015,1," ",4529,01," ","  "," "
06,19,24015,2,2,"    ","  ",2,08," "
06,16,24013,2,2,"    ","  ",2,08," "
06,12,10015,2,2,"    ","  "," ","  "," "
06,10,10013,2,2,"    ","  "," ","  "," "
06,63,10018,1," ",4529,01," ","  "," "
06,63,10014,1," ",4529,01," ","  "," "
06,37,24015,1," ",4529,01," ","  "," "
06,29,60002,2,2,"    ","  ",2,07," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,07,02000,2,2,"    ","  "," ","  "," "
06,05,00000,2,2,"    ","  "," ","  "," "
06,17,24011,1," ",4529,01," ","  "," "
06,47,24015,1," ",4529,01," ","  "," "
06,56,00000,1," ",4529,01," ","  "," "
06,23,35013,2,2,"    ","  ",2,07," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,01,"     "," "," ","    ","  "," ","  "," "
06,48,10013,1," ",4529,01," ","  "," "
06,52,24015,1," ",4529,84," ","  "," "
06,31,24015,1," ",4529,80," ","  "," "
06,28,24015,1," ",4531,80," ","  "," "
06,24,35013,1," ",4501,43," ","  "," "
06,18,34011,2,2,"    ","  ",2,08," "
06,47,60413,2,2,"    ","  ",2,07," "
06,47,24015,1," ",4501,49," ","  "," "
06,21,60003,2,2,"    ","  ",2,08," "
06,20,60001,2,2,"    ","  ",2,08," "
06,18,35013,2,2,"    ","  ",2,01,2
06,15,24013,2,2,"    ","  ",2,08," "
06,13,24011,2,2,"    ","  "," ","  "," "
06,34,24015,1," ",4529,96," ","  "," "
06,13,24011,2,2,"    ","  "," ","  "," "
06,50,10013,1," ",4529,01," ","  "," "
06,54,10012,1," ",4529,01," ","  "," "
06,20,35013,1," ",4523,10," ","  "," "
06,16,24012,2,2,"    ","  ",2,08," "
06,10,10013,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,64,10012,1," ",4529,01," ","  "," "
06,60,10013,1," ",4529,47," ","  "," "
06,29,24011,1," ",4529,01," ","  "," "
06,37,10014,1," ",4529,01," ","  "," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,84,00000,2,2,"    ","  ",2,63," "
06,65,10015,2,2,"    ","  ",2,07," "
06,45,24013,1," ",4531,01," ","  "," "
06,40,10018,2,2,"    ","  ",2,07," "
06,21,00000,2,2,"    ","  ",2,63," "
06,47,10018,2,2,"    ","  ",2,07," "
06,53,10018,1," ",4531,41," ","  "," "
06,19,35011,2,2,"    ","  ",2,08," "
06,17,24013,2,2,"    ","  ",2,08," "
06,76,10015,2,2,"    ","  ",2,62," "
06,72,24013,2,2,"    ","  ",2,07," "
06,02,"     "," "," ","    ","  "," ","  "," "
06,25,24015,2,2,"    ","  ",1,"  ",1
06,67,10013,2,2,"    ","  ",2,61," "
06,32,10014,1," ",4528,41," ","  "," "
06,54,60002,1," ",4531,47," ","  "," "
06,25,35013,2,2,"    ","  ",1,"  ",1
06,21,34011,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,01,"     "," "," ","    ","  "," ","  "," "
06,50,24015,2,2,"    ","  ",2,03,2
06,47,24013,2,2,"    ","  ",2,01,2
06,59,10018,1," ",4531,01," ","  "," "
06,60,60111,1," ",4531,85," ","  "," "
06,22,60003,2,2,"    ","  ",2,08," "
06,19,34011,2,2,"    ","  ",2,08," "
06,45,24015,1," ",4531,01," ","  "," "
06,58,60111,1," ",4518,85," ","  "," "
06,65,60731,1," ",4531,84," ","  "," "
06,59,60413,1," ",4531,96," ","  "," "
06,28,60716," "," ","    ","  "," ","  "," "
06,25,60713,2,2,"    ","  ",2,07," "
06,28,61015,1," ",4531,82," ","  "," "
06,45,60811,1," ",4531,84," ","  "," "
06,45,60611,1," ",4531,84," ","  "," "
06,19,34013,2,2,"    ","  ",2,08," "
06,15,24012,2,2,"    ","  ",2,08," "
06,14,24011,2,2,"    ","  "," ","  "," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,43,60002,2,2,"    ","  ",2,07," "
06,48,61041," "," ","    ","  "," ","  "," "
06,20,34013,2,2,"    ","  ",2,08," "
06,15,24012,2,2,"    ","  ",2,08," "
06,14,24011,2,2,"    ","  "," ","  "," "
06,71,60003,1," ",4531,10," ","  "," "
06,46,60213,1," ",4531,62," ","  "," "
06,45,60413,1," ",4531,56," ","  "," "
06,16,24015,2,2,"    ","  ",2,08," "
06,63,10012,2,2,"    ","  ",2,62," "
06,60,10015,2,2,"    ","  ",2,07," "
06,28,10015,1," ",4531,01," ","  "," "
06,32,24012,2,2,"    ","  ",2,07," "
06,05,00000,2,2,"    ","  "," ","  "," "
06,35,10018,1," ",4531,01," ","  "," "
06,24,10014,1," ",4531,01," ","  "," "
06,54,61041,1," ",4531,84," ","  "," "
06,57,60413,1," ",4531,84," ","  "," "
06,25,00000,2,2,"    ","  ",2,63," "
06,20,60002,2,2,"    ","  ",2,07," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,47,60716,1," ",4531,14," ","  "," "
06,51,60413,2,2,"    ","  ",2,07," "
06,18,34013,2,2,"    ","  ",2,08," "
06,15,24012,2,3,"    ","  ",2,08," "
06,62,10018,1," ",4531,46," ","  "," "
06,28,10014,2,2,"    ","  ",2,02,1
06,18,24015,2,2,"    ","  ",2,07," "
06,17,24015,2,2,"    ","  ",2,08," "
06,47,10018,1," ",7902,41," ","  "," "
06,30,24012,1," ",7902,56," ","  "," "
06,23,24015,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,34,10014,1," ",3022,41," ","  "," "
06,23,10013,1," ",3026,41," ","  "," "
06,43,24013,1," ",7902,84," ","  "," "
06,45,10015,1," ",7902,47," ","  "," "
06,20,34013,2,2,"    ","  ",2,08," "
06,19,24012,2,2,"    ","  ",2,07," "
06,17,24015,2,2,"    ","  ",2,08," "
06,11,10015,2,2,"    ","  "," ","  "," "
06,09,10013,2,2,"    ","  "," ","  "," "
06,54,10014,1," ",7902,50," ","  "," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,36,10018,1," ",7902,96," ","  "," "
06,09,10012,2,2,"    ","  "," ","  "," "
06,09,10012,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,34,60541,1," ",7902,84," ","  "," "
06,34,60716," "," ","    ","  "," ","  "," "
06,09,10012,2,2,"    ","  "," ","  "," "
06,38,24015,1," ",3022,49," ","  "," "
06,38,24015,1," ",7902,96," ","  "," "
06,20,60001,2,2,"    ","  ",2,08," "
06,16,24013,2,2,"    ","  ",2,08," "
06,75,10015,2,2,"    ","  ",2,61," "
06,34,60002,1," ",3022,56," ","  "," "
06,42,60002,1," ",3022,55," ","  "," "
06,50,60001,1," ",7902,10," ","  "," "
06,14,24012,2,2,"    ","  "," ","  "," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,09,10013,2,2,"    ","  "," ","  "," "
06,68,10018,2,2,"    ","  ",2,61," "
06,67,24012,2,2,"    ","  ",2,61," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,60,61041,1," ",3022,84," ","  "," "
06,52,60002,2,2,"    ","  ",2,07," "
06,28,60612,1," ",3036,47," ","  "," "
06,20,60001,2,2,"    ","  ",2,08," "
06,56,60716,1," ",7902,47," ","  "," "
06,55,60003,1," ",7902,47," ","  "," "
06,28,60612,1," ",7902,84," ","  "," "
06,19,34013,2,2,"    ","  ",2,08," "
06,17,34011,2,2,"    ","  ",2,08," "
06,29,60716," "," ","    ","  "," ","  "," "
06,25,60413,1," ",3022,66," ","  "," "
06,71,24011,2,2,"    ","  ",2,61," "
06,68,24015,2,2,"    ","  ",2,07," "
06,38,60716," "," ","    ","  "," ","  "," "
06,39,60531,1," ",3022,84," ","  "," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,09,10013,2,2,"    ","  "," ","  "," "
06,06,00000,2,2,"    ","  "," ","  "," "
06,54,10015,1," ",7902,41," ","  "," "
06,28,10012,1," ",3022,41," ","  "," "
06,40,10013,1," ",3036,41," ","  "," "
06,34,10014,1," ",3026,41," ","  "," "
06,54,10018,1," ",7903,03," ","  "," "
06,44,60001,2,2,"    ","  ",2,07," "
06,07,02000,2,2,"    ","  "," ","  "," "
06,05,00000,2,2,"    ","  "," ","  "," "
06,42,24011,1," ",7903,41," ","  "," "
06,65,10014,1," ",7903,55," ","  "," "
06,18,34011,2,2,"    ","  ",2,08," "
06,46,24015,1," ",7903,30," ","  "," "
06,48,24015,2,2,"    ","  ",2,07," "
06,21,60002,2,2,"    ","  ",2,08," "
06,14,24012,2,2,"    ","  "," ","  "," "
06,16,24015,2,2,"    ","  ",2,08," "
06,64,60716,2,2,"    ","  ",2,07," "
06,37,24015,2,2,"    ","  ",2,07," "
06,32,60716," "," ","    ","  "," ","  "," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,32,24012,1," ",7903,41," ","  "," "
06,25,24012,1," ",7903,96," ","  "," "
06,09,10012,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,48,60002,1," ",7903,55," ","  "," "
06,42,60001,1," ",7903,55," ","  "," "
06,21,60003,2,2,"    ","  ",2,08," "
06,19,60001,2,2,"    ","  ",2,08," "
06,17,24015,2,2,"    ","  ",2,08," "
06,13,24011,2,2,"    ","  "," ","  "," "
06,66,10018,2,2,"    ","  ",2,07," "
06,40,10018,1," ",7903,03," ","  "," "
06,44,24015,2,2,"    ","  ",2,07," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,65,10013,1," ",7903,47," ","  "," "
06,53,24015,1," ",7903,55," ","  "," "
06,16,34011,2,2,"    ","  ",2,08," "
06,13,10015,2,2,"    ","  "," ","  "," "
06,18,34011,2,2,"    ","  ",2,08," "
06,78,10018,2,2,"    ","  ",2,62," "
06,81,10018,2,2,"    ","  ",2,61," "
06,36,10018,1," ",7903,01," ","  "," "
06,30,24015,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,42,24015,1," ",7903,41," ","  "," "
06,37,24013," "," ","    ","  "," ","  "," "
06,16,24011,2,2,"    ","  ",2,08," "
06,14,10018,2,2,"    ","  "," ","  "," "
06,08,10012,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,31,40913,2,2,"    ","  ",2,07," "
06,38,50716," "," ","    ","  "," ","  "," "
06,09,10013,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,43,24015,1," ",3022,41," ","  "," "
06,42,60231,1," ",7905,84," ","  "," "
06,13,24012,2,2,"    ","  "," ","  "," "
06,62,10015,1," ",7905,16," ","  "," "
06,66,10013,2,2,"    ","  ",2,61," "
06,59,10013,1," ",7905,16," ","  "," "
06,22,10012,1," ",7905,47," ","  "," "
06,18,34011,2,2,"    ","  ",2,08," "
06,41,10018,1," ",7905,41," ","  "," "
06,38,24013,1," ",7905,47," ","  "," "
06,20,35013,1," ",7905,01," ","  "," "
06,15,24013,2,2,"    ","  ",2,08," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,37,24015,1," ",7905,01," ","  "," "
06,32,24012,1," ",7905,96," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,62,10018,1," ",7902,42," ","  "," "
06,59,24015,2,2,"    ","  ",2,07," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,57,24015,1," ",7902,46," ","  "," "
06,56,10018,1," ",7905,47," ","  "," "
06,47,10018,1," ",7902,49," ","  "," "
06,44,24015,1," ",7905,47," ","  "," "
06,22,10018,2,2,"    ","  ",2,63," "
06,14,24012,2,2,"    ","  "," ","  "," "
06,36,60915,1," ",7902,47," ","  "," "
06,16,24015,2,2,"    ","  ",2,08," "
06,11,10015,2,2,"    ","  "," ","  "," "
06,09,10013,2,2,"    ","  "," ","  "," "
06,65,60716,1," ",7905,01," ","  "," "
06,65,60413,1," ",7905,01," ","  "," "
06,29,60001,1," ",7905,01," ","  "," "
06,40,24012,1," ",7905,41," ","  "," "
06,39,24012,2,2,"    ","  ",2,07," "
06,09,10014,2,2,"    ","  "," ","  "," "
06,08,10011,2,2,"    ","  "," ","  "," "
06,77,10012,2,2,"    ","  ",2,61," "
06,54,10012,1," ",7905,01," ","  "," "
06,48,10013,1," ",7905,01," ","  "," "
06,57,24015,1," ",7902,86," ","  "," "
06,25,24015,1," ",7902,41," ","  "," "
06,22,10014,1," ",7905,01," ","  "," "
06,32,24015,1," ",3022,96," ","  "," "
06,31,60001,2,2,"    ","  ",2,07," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,09,10014,2,2,"    ","  "," ","  "," "
06,52,24011,1," ",7902,42," ","  "," "
06,42,24015,2,2,"    ","  ",2,07," "
06,17,34011,2,2,"    ","  ",2,08," "
06,15,24012,2,2,"    ","  ",2,08," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,54,24012,1," ",7902,42," ","  "," "
06,49,10018,1," ",7905,01," ","  "," "
06,21,60001,2,2,"    ","  ",2,08," "
06,20,34011,2,2,"    ","  ",2,08," "
06,18,34011,2,2,"    ","  ",2,08," "
06,13,24011,2,2,"    ","  "," ","  "," "
06,11,10014,2,2,"    ","  "," ","  "," "
06,25,24015,2,2,"    ","  ",2,02,1
06,27,24013,1," ",7902,56," ","  "," "
06,25,60002,1," ",7902,42," ","  "," "
06,23,34013,2,2,"    ","  ",2,07," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,33,10018,1," ",7905,01," ","  "," "
06,39,24012,1," ",7905,01," ","  "," "
06,30,60111,1," ",7903,85," ","  "," "
06,79,10018,1," ",7905,01," ","  "," "
06,76,10018,1," ",7905,47," ","  "," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,57,10018,1," ",7905,49," ","  "," "
06,40,24015," "," ","    ","  "," ","  "," "
06,14,10018,2,2,"    ","  "," ","  "," "
06,13,10018,2,2,"    ","  "," ","  "," "
06,28,24015,1," ",7902,42," ","  "," "
06,28,60001,2,2,"    ","  ",2,07," "
06,03,"     "," "," ","    ","  "," ","  "," "
06,30,10018,1," ",4501,47," ","  "," "
06,29,10015,2,2,"    ","  ",2,07," "
06,10,10013,2,2,"    ","  "," ","  "," "
06,08,10012,2,2,"    ","  "," ","  "," "
06,04,"     "," "," ","    ","  "," ","  "," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,55,24015,1," ",4501,43," ","  "," "
06,52,24015,2,2,"    ","  ",2,09," "
06,19,24011,2,2,"    ","  ",2,01,2
06,36,24015,1," ",4501,11," ","  "," "
06,47,60001,1," ",4501,80," ","  "," "
06,18,35011,2,2,"    ","  ",2,08," "
06,17,35013,2,2,"    ","  ",2,08," "
06,14,24013,2,2,"    ","  "," ","  "," "
06,11,10015,2,2,"    ","  "," ","  "," "
06,09,10014,2,2,"    ","  "," ","  "," "
06,52,10011,2,2,"    ","  ",2,03,2
06,54,10011,1," ",4501,47," ","  "," "
06,27,10011,1," ",4501,52," ","  "," "
06,23,10011,1," ",4501,52," ","  "," "
06,19,10012,1," ",4501,96," ","  "," "
06,16,10012,2,2,"    ","  ",2,63," "
06,11,10014,2,2,"    ","  "," ","  "," "
06,02,"     "," "," ","    ","  "," ","  "," "
06,22,10013,1," ",4501,52," ","  "," "
06,19,24015,2,2,"    ","  ",2,07," "
06,02,"     "," "," ","    ","  "," ","  "," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,56,10015,1," ",4501,52," ","  "," "
06,46,10018,1," ",4501,47," ","  "," "
06,20,34011,2,2,"    ","  ",2,07," "
06,17,10018,1," ",4501,47," ","  "," "
06,16,24012,2,2,"    ","  ",2,08," "
06,09,10011,2,2,"    ","  "," ","  "," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,00,"     "," "," ","    ","  "," ","  "," "
06,54,24013,1," ",4501,47," ","  "," "
06,52,24015,1," ",4501,96," ","  "," "
06,28,60232,1," ",4501,82," ","  "," "
06,25,60232,1," ",4501,82," ","  "," "
06,21,60002,2,2,"    ","  ",2,08," "
06,76,10018,1," ",4501,47," ","  "," "
06,52,10013,1," ",4501,47," ","  "," "
06,19,10018,1," ",4501,47," ","  "," "
06,22,24015,1," ",4501,47," ","  "," "
06,45,10015,1," ",4501,49," ","  "," "
06,45,10015,1," ",4501,47," ","  "," "
06,40,24015,1," ",4501,96," ","  "," "
06,43,24013,1," ",4501,49," ","  "," "
06,15,24013,2,2,"    ","  ",2,08," "
06,15,24013,2,2,"    ","  ",2,08," "
06,12,24011,2,2,"    ","  "," ","  "," "
06,11,10014,2,2,"    ","  "," ","  "," "
06,30,24011,2,2,"    ","  ",2,07," "
06,41,24012,1," ",4501,49," ","  "," "
06,14,24012,2,2,"    ","  "," ","  "," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,32,51020,1," ",4501,47," ","  "," "
06,35,60111,1," ",4501,41," ","  "," "
06,58,10013,1," ",4501,47," ","  "," "
06,57,24012,2,2,"    ","  ",2,07," "
06,25,60612,1," ",4501,64," ","  "," "
06,01,"     "," "," ","    ","  "," ","  "," "
06,70,24015,1," ",4501,55," ","  "," "
06,66,24015,2,2,"    ","  ",2,62," "
06,17,24015,2,2,"    ","  ",2,08," "
06,78,24015,2,2,"    ","  ",2,07," "
06,53,24015,1," ",4501,56," ","  "," "
06,10,10013,2,2,"    ","  "," ","  "," "
06,06,02000,2,2,"    ","  "," ","  "," "
06,30,24015,1," ",4501,82," ","  "," "
06,30,60003,2,2,"    ","  ",2,07," "
06,07,02000,2,2,"    ","  "," ","  "," "
06,05,01000,2,2,"    ","  "," ","  "," "
06,73,60413,2,2,"    ","  ",2,61," "
06,41,60413,1," ",4501,47," ","  "," "
06,40,60321,1," ",4501,82," ","  "," "
06,15,24013,2,2,"    ","  ",2,08," "
06,11,10015,2,2,"    ","  "," ","  "," "
06,54,24015,1," ",4501,95," ","  "," "
06,52,24015,1," ",4501,86," ","  "," "
06,31,24015,1," ",4501,95," ","  "," "
06,27,24015,1," ",4501,47," ","  "," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,30,60612,1," ",4501,47," ","  "," "
06,28,24015,1," ",4501,47," ","  "," "
06,32,24015,1," ",4501,49," ","  "," "
06,08,10012,2,2,"    ","  "," ","  "," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,74,24015,2,2,"    ","  ",2,61," "
06,38,60002,1," ",4501,53," ","  "," "
06,35,60003,1," ",4501,47," ","  "," "
06,10,10014,2,2,"    ","  "," ","  "," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,52,24015,1," ",4501,49," ","  "," "
06,55,10018,1," ",4501,96," ","  "," "
06,25,10015,1," ",4501,41," ","  "," "
06,23,24015,1," ",4501,47," ","  "," "
06,22,24015,1," ",4501,56," ","  "," "
06,77,10018,2,2,"    ","  ",2,61," "
06,50,60003,1," ",4501,86," ","  "," "
06,29,24015,1," ",4501,84," ","  "," "
06,21,60002,2,2,"    ","  ",2,08," "
06,34,60002,1," ",4501,47," ","  "," "
06,52,24015,1," ",4501,47," ","  "," "
06,72,24015,1," ",4501,47," ","  "," "
06,62,24015,1," ",4501,56," ","  "," "
06,47,24015,1," ",4501,49," ","  "," "
06,45,24015,1," ",4501,56," ","  "," "
06,70,24015,1," ",4501,10," ","  "," "
06,68,24015,1," ",4501,10," ","  "," "
06,47,24015,1," ",4501,47," ","  "," "
06,15,24012,2,2,"    ","  ",2,08," "
06,14,24011,2,2,"    ","  "," ","  "," "
06,48,24015,1," ",4501,41," ","  "," "
06,41,24015,1," ",4501,47," ","  "," "
06,22,60001,2,2,"    ","  ",2,08," "
06,20,35013,2,2,"    ","  ",2,08," "
06,18,34011,2,2,"    ","  ",2,08," "
06,15,24013,2,2,"    ","  ",2,08," "
06,29,60612,1," ",4501,82," ","  "," "
06,28,24015,1," ",4501,96," ","  "," "
06,24,34033,2,2,"    ","  ",2,08," "
06,07,10011,2,2,"    ","  "," ","  "," "
06,21,24015,1," ",4501,55," ","  "," "
06,18,34021,2,2,"    ","  ",2,08," "
06,12,10015,2,2,"    ","  "," ","  "," "
06,65,60002,1," ",4526,80," ","  "," "
06,63,60721,1," ",4501,84," ","  "," "
06,25,60411,1," ",4501,85," ","  "," "
06,24,60612,1," ",4501,82," ","  "," "
06,42,24015,1," ",4501,56," ","  "," "
06,62,10012,2,2,"    ","  ",2,61," "
06,57,60913,1," ",4403,86," ","  "," "
06,31,60511,1," ",4501,82," ","  "," "
06,27,60612,1," ",4501,82," ","  "," "
06,20,60002,2,2,"    ","  ",2,08," "
06,62,60314,2,2,"    ","  ",2,62," "
06,57,60415,1," ",4501,64," ","  "," "
06,23,60913,2,2,"    ","  ",1,"  ",1
06,19,34011,2,2,"    ","  ",2,08," "
06,39,50913,1," ",4501,38," ","  "," "
06,37,50913,1," ",4501,82," ","  "," "
06,15,24015,2,2,"    ","  ",2,08," "
06,12,10018,2,2,"    ","  "," ","  "," "
